4 -1975
nguyện vọng
nguyện ước
nguyệt quế
nguây nguẩy
nguôi ngoai
nguôi nguôi
nguôi quên
nguệch ngoạc
nguồn cội
nguồn gốc
nguồn gốc
nguồn lực
nguội lạnh
nguỵ trang
ngà voi
ngài đêm
ngàn xưa
ngành hàng
ngành nghề
ngào ngạt
ngày càng
ngày công
ngày giờ
ngày kia
ngày mai
ngày mai
ngày mùa
ngày một
ngày nay
ngày ngày
ngày sau
ngày sinh
ngày tháng
ngày trước
ngày xưa
ngày đêm
ngày đêm
ngày đường
ngán ngại
ngán ngẩm
ngân hàng
ngân hàng
ngân khố
ngân nga
ngân ngấn
ngân quĩ
ngân sách
ngân sách
ngây dại
ngây ngô
ngây thơ
ngã bệnh
ngã giá
ngã lòng
ngã ngũ
ngã ngửa
ngòi bút
ngòi nổ
ngóc ngách
ngón nghề
ngón tay
ngóng chờ
ngóng trông
ngóng đợi
ngót nghét
ngô khoai
ngôi sao
ngôi vị
ngôn ngữ
ngông cuồng
ngõ cụt
ngõ hầu
ngõ hẻm
ngõ ngách
ngùn ngụt
ngút ngàn
ngăn chặn
ngăn cách
ngăn cản
ngăn cấm
ngăn kéo
ngăn ngắt
ngăn ngừa
ngăn nắp
ngăn trở
ngũ cốc
ngũ quan
ngơ ngác
ngơ ngẩn
ngơi nghỉ
ngư cụ
ngư dân
ngư phủ
ngư trường
ngư tặc
ngưng trệ
người bệnh
người dân
người dưng
người hùng
người làm
người lớn
người máy
người mẫu
người ngoài
người người
người nhà
người nhái
người rừng
người thân
người thương
người tình
người xưa
người yêu
người đời
người ở
ngưỡng cửa
ngưỡng mộ
ngược lại
ngược ngược
ngược xuôi
ngược đãi
ngược đời
ngượng nghịu
ngượng ngùng
ngượng ngập
ngạc nhiên
ngại ngùng
ngại ngần
ngạo mạn
ngạo nghễ
ngạt ngào
ngả lưng
ngả nghiêng
ngả ngớn
ngấm ngầm
ngấp nghé
ngất ngây
ngất ngư
ngất ngưởng
ngất trời
ngất xỉu
ngấu nghiến
ngần ngại
ngần ngừ
ngầy ngật
ngẩn ngơ
ngẫm nghĩ
ngẫm ngợi
ngẫu hứng
ngẫu nhiên
ngậm miệng
ngậm ngùi
ngậm nước
ngập chìm
ngập lụt
ngập mặn
ngập ngụa
ngập ngừng
ngập tràn
ngập úng
ngập đầu
ngắc ngoải
ngắc ngứ
ngắm nghía
ngắm nhìn
ngắn gọn
ngắn hạn
ngắn ngủi
ngắn ngủi
ngắt quãng
ngắt điện
ngặt nghèo
ngọc hoàng
ngọc trai
ngọn nguồn
ngọng nghịu
ngọt lịm
ngọt ngào
ngồ ngộ
ngồi bệt
ngồi thiền
ngồi xổm
ngồi đồng
ngồn ngộn
ngổ ngáo
ngổn ngang
ngộ nghĩnh
ngộ nhận
ngộ độc
ngột ngạt
ngớ ngẩn
ngờ nghệch
ngờ ngờ
ngờ ngợ
ngờ vực
ngờ đâu
ngời ngời
ngỡ ngàng
ngợi ca
ngục tù
ngụp lặn
ngủ gật
ngủ mê
ngủ nghê
ngủ đông
ngứa ngáy
ngừng bắn
ngửa tay
ngữ cảnh
ngự trị
nha khoa
nha sĩ
nhai lại
nham nhở
nhan nhản
nhan sắc
nhan đề
nhang khói
nhanh chóng
nhanh chóng
nhanh nhạy
nhanh nhảu
nhanh nhẩu
nhanh nhẹn
nhanh trí
nhau thai
nhen nhóm
nheo nheo
nheo nhóc
nhi khoa
nhi đồng
nhiên liệu
nhiêu khê
nhiêu khê
nhiếp ảnh
nhiều chuyện
nhiễm bệnh
nhiễm khuẩn
nhiễm khuẩn
nhiễm trùng
nhiễm độc
nhiễu nhương
nhiệm kỳ
nhiệm sở
nhiệm vụ
nhiệm ý
nhiệt huyết
nhiệt liệt
nhiệt thành
nhiệt tâm
nhiệt tình
nhiệt điện
nhiệt độ
nhiệt đới
nho nhỏ
nhoè nhoẹt
nhu cầu
nhung nhúc
nhuyễn thể
nhuần nhị
nhuận bút
nhà binh
nhà buôn
nhà báo
nhà bè
nhà bếp
nhà chung
nhà chùa
nhà cầu
nhà cửa
nhà ga
nhà giam
nhà giáo
nhà gái
nhà hàng
nhà hàng
nhà hát
nhà in
nhà kho
nhà khách
nhà kính
nhà lầu
nhà lồng
nhà may
nhà máy
nhà mồ
nhà nghề
nhà nghỉ
nhà nho
nhà nhà
nhà nông
nhà nước
nhà nước
nhà quê
nhà riêng
nhà rông
nhà rường
nhà sàn
nhà sàn
nhà sách
nhà sư
nhà thuốc
nhà thơ
nhà thương
nhà thầu
nhà thổ
nhà thờ
nhà trai
nhà trường
nhà trẻ
nhà trệt
nhà trọ
nhà trọ
nhà tu
nhà tù
nhà tù
nhà tắm
nhà tổ
nhà vua
nhà văn
nhà vườn
nhà xe
nhà xác
nhà xưởng
nhà ăn
nhà đá
nhà đèn
nhà đất
nhà đất
nhà ống
nhàm chán
nhàm tai
nhàn hạ
nhàn nhã
nhàn rỗi
nhàng nhàng
nhào lộn
nhào nặn
nhào trộn
nhàu nát
nhá nhem
nhái bén
nhái bầu
nháo nhào
nháo nhác
nhát gừng
nháy mắt
nháy nháy
nhâm nhi
nhân bản
nhân chứng
nhân cách
nhân công
nhân danh
nhân dân
nhân dân
nhân dịp
nhân gian
nhân giống
nhân hoà
nhân hậu
nhân hậu
nhân khẩu
nhân kiệt
nhân loại
nhân lực
nhân mạng
nhân nghĩa
nhân nhượng
nhân phẩm
nhân quyền
nhân sinh
nhân sinh
nhân sâm
nhân sĩ
nhân sự
nhân thân
nhân thế
nhân tài
nhân tài
nhân tâm
nhân tính
nhân tạo
nhân tạo
nhân tố
nhân từ
nhân viên
nhân văn
nhân vật
nhân ái
nhân ái
nhân điện
nhân đạo
nhân đạo
nhân đức
nhâu nhâu
nhã nhặn
nhãn hiệu
nhãn khoa
nhãn lồng
nhãn mác
nhãn quan
nhão nhoét
nhão nhoẹt
nhè nhẹ
nhìn chung
nhìn nhận
nhòm ngó
nhóm họp
nhõng nhẽo
nhùng nhằng
nhúc nhích
nhún nhảy
nhún vai
nhúng tay
nhút nhát
nhăn nheo
nhăn nhó
nhăn nhúm
nhũn nhặn
nhũng nhiễu
nhũng nhiễu
nhơ nhuốc
nhơ nhớp
nhơm nhớp
như chơi
như không
như không
như thường
như thế
như thể
như vầy
như vậy
như ý
nhưng chính
nhưng mà
nhường bước
nhường lời
nhường nhịn
nhược điểm
nhượng bộ
nhạc cụ
nhạc nhẹ
nhạc sĩ
nhạc trưởng
nhạc điệu
nhạt nhoà
nhạt nhẽo
nhạt phai
nhạy bén
nhạy cảm
nhảm nhí
nhảy cẫng
nhảy dù
nhảy dựng
nhảy múa
nhảy nhót
nhảy vọt
nhấm nháy
nhấn chìm
nhấn mạnh
nhấp nháy
nhấp nhô
nhấp nhổm
nhất loạt
nhất là
nhất mực
nhất nhì
nhất nhất
nhất phẩm
nhất quyết
nhất quán
nhất quán
nhất thiết
nhất trí
nhất định
nhầm lẫn
nhầu nhĩ
nhầy nhụa
nhẩn nha
nhẫn nại
nhẫn tâm
nhậm chức
nhận biết
nhận diện
nhận dạng
nhận lời
nhận mặt
nhận thấy
nhận thầu
nhận thức
nhận xét
nhận định
nhập Viện
nhập cuộc
nhập cư
nhập cư
nhập cảng
nhập cảnh
nhập học
nhập khẩu
nhập khẩu
nhập môn
nhập ngoại
nhập ngũ
nhập nhoà
nhập nhoạng
nhập nhằng
nhập nội
nhập trường
nhập tâm
nhập tịch
nhập vai
nhập viện
nhập viện
nhật báo
nhật ký
nhật ký
nhật nguyệt
nhật trình
nhậu nhẹt
nhắc nhở
nhắm mắt
nhắm nghiền
nhắn nhe
nhắn nhủ
nhắn tin
nhắn tìm
nhằng nhịt
nhẵn mặt
nhặt lượm
nhặt nhạnh
nhẹ bỗng
nhẹ dạ
nhẹ gánh
nhẹ nhàng
nhẹ nhõm
nhẹ nợ
nhẹ tay
nhẹ tênh
nhếch nhác
nhễ nhại
nhịn nhục
nhịn đói
nhịp nhàng
nhịp độ
nhọ nhem
nhọc nhằn
nhọc nhằn
nhọn hoắt
nhỏ bé
nhỏ con
nhỏ dại
nhỏ giọt
nhỏ hẹp
nhỏ lẻ
nhỏ nhoi
nhỏ nhắn
nhỏ nhặt
nhỏ nhẹ
nhỏ nhẻ
nhỏ thó
nhỏ to
nhỏ tuổi
nhỏ xíu
nhốn nháo
nhồi lắc
nhồi nhét
nhổ neo
nhộn nhịp
nhớ nhung
nhớ thương
nhớ đời
nhớp nháp
nhờ vả
nhởn nhơ
nhợt nhạt
nhục hình
nhục mạ
nhục nhã
nhức nhối
nhừa nhựa
những ai
những tưởng
nhựa sống
nhựa đường
ni lông
ni sư
niêm phong
niêm yết
niên hiệu
niên hạn
niên hạn
niên khoá
niên thiếu
niên đại
niềm nở
niệu quản
no đủ
no ấm
no ấm
non bộ
non bộ
non kém
non nớt
non tay
non trẻ
nung nấu
nuôi bộ
nuôi cấy
nuôi dưỡng
nuôi dạy
nuôi nấng
nuôi thả
nuôi trồng
nuông chiều
nuối tiếc
nuốt chửng
nuốt tươi
nài nỉ
nài ép
nào hay
nào là
nào ngờ
này nọ
náo loạn
náo nhiệt
náo nức
náo động
nát óc
nâng cấp
nâng cốc
nâng giá
nâng niu
nâng đỡ
nâu sồng
não lòng
não nuột
não nùng
não nề
nãy giờ
né tránh
nén lòng
nên chăng
nên người
nên thơ
nín lặng
níu kéo
nòi giống
nòng cốt
nòng nọc
nói chung
nói chuyện
nói chơi
nói cười
nói dóc
nói dối
nói gì
nói khéo
nói láo
nói mê
nói ngoa
nói nhỏ
nói năng
nói riêng
nói suông
nói sõi
nói thiệt
nói thầm
nói thẳng
nói tục
nói xấu
nón lá
nón mê
nóng bỏng
nóng bức
nóng giận
nóng hổi
nóng lòng
nóng lạnh
nóng mắt
nóng nảy
nóng nực
nóng ruột
nóng rực
nóng sốt
nóng tính
nóng vội
nô lệ
nô lệ
nô nức
nô đùa
nôm na
nôn mửa
nôn nao
nôn nóng
nông choèn
nông cạn
nông cụ
nông dân
nông dân
nông lâm
nông lương
nông nghiệp
nông nghiệp
nông nhàn
nông nổi
nông nỗi
nông sâu
nông sản
nông thôn
nông thôn
nông trường
nông trại
nõn nà
núi non
núi rừng
núi sông
núi đồi
núp bóng
năm ba
năm bảy
năm chục
năm học
năm kia
năm mươi
năm nay
năm ngoái
năm roi
năm tháng
năm triệu
năm trăm
năm tuổi
năm xưa
năn nỉ
năng khiếu
năng lác
năng lượng
năng lực
năng suất
năng động
nũng nịu
nơm nớp
nương nhẹ
nương nhờ
nương náu
nương rẫy
nương tay
nương thân
nương thân
nương tựa
nương đồi
nước Nga
nước biển
nước bọt
nước chấm
nước cất
nước da
nước dãi
nước dùng
nước giải
nước gạo
nước hoa
nước khoáng
nước lã
nước lạnh
nước lọc
nước lớn
nước lợ
nước lợ
nước miếng
nước máy
nước mũi
nước mắm
nước mắt
nước mắt
nước mặn
nước mặn
nước ngoài
nước ngoài
nước ngầm
nước ngầm
nước ngọt
nước ngọt
nước nhà
nước nôi
nước ròng
nước rút
nước sạch
nước sạch
nước thải
nước tiểu
nước ăn
nước đá
nướu răng
nườm nượp
nạn nhân
nạn nhân
nạo phá
nạo vét
nạt nộ
nản chí
nản lòng
nảy lửa
nảy nở
nảy sinh
nấm mèo
nấm mốc
nấm mỡ
nấm rơm
nấm sò
nấn ná
nấu bếp
nấu nướng
nấu ăn
nắc nẻ
nắm bắt
nắm giữ
nắm vững
nắm đấm
nắn nót
nắng gió
nắng lửa
nắng mưa
nắng nóng
nắng nóng
nắng nôi
nằm bẹp
nằm lòng
nằm mơ
nằm mộng
nằm ngồi
nằm vùng
nằm vạ
nằm xuống
nằn nì
nằng nặc
nặc danh
nặng ký
nặng lãi
nặng lòng
nặng lời
nặng mùi
nặng nhẹ
nặng nhọc
nặng nề
nặng nợ
nặng trĩu
nặng trịch
nếm trải
nếu như
nề hà
nề nếp
nền móng
nền nếp
nền tảng
nể nang
nể sợ
nể trọng
nỉ non
nịnh hót
nịnh nọt
nọc độc
nốc ao
nối dõi
nối kết
nối liền
nối mạng
nối nghiệp
nối tiếp
nối đuôi
nốt nhạc
nồi hơi
nồi niêu
nồng nhiệt
nồng nàn
nồng nặc
nồng độ
nồng ấm
nổ mìn
nổ súng
nổi bật
nổi cáu
nổi cộm
nổi cộm
nổi danh
nổi dậy
nổi giận
nổi khùng
nổi loạn
nổi nóng
nổi tiếng
nổi trôi
nổi trội
nổi đoá
nỗ lực
nỗi lòng
nỗi niềm
nội bộ
nội chiến
nội chính
nội các
nội công
nội dung
nội hoá
nội khoa
nội lực
nội lực
nội ngoại
nội qui
nội soi
nội soi
nội thành
nội thành
nội thương
nội thất
nội thị
nội tiết
nội trú
nội trợ
nội tâm
nội tại
nội tệ
nội tỉnh
nội vụ
nội y
nội ô
nội đô
nội địa
nội đồng
nới tay
nở hậu
nở nang
nở rộ
nỡ nào
nợ nần
nợ nần
nợ đọng
nức lòng
nức nở
nứt nẻ
nửa chừng
nửa mùa
nửa vời
nửa đêm
nửa đời
nữ công
nữ giới
nữ hoàng
nữ sinh
nữ thần
nữ trang
nữ tính
nữ tướng
nữa l
nữa là
nựng nịu
o bế
o e
o ép
oai hùng
oai oái
oai phong
oan hồn
oan khuất
oan nghiệt
oan uổng
oan ức
oang oang
oanh kích
oanh liệt
oanh tạc
oe oe
oi bức
oi ả
om om
om sòm
ong ruồi
oxy già
oái oăm
oái oăm
oán thán
oán trách
oằn oại
pha chế
pha lê
pha trò
pha trộn
phai mờ
phai nhạt
phanh phui
phe phái
phe phẩy
phi công
phi hành
phi lao
phi lê
phi lý
phi mã
phi nghĩa
phi ngựa
phi pháp
phi tang
phi thân
phi thường
phi tiêu
phi trường
phi vụ
phi đội
phim trường
phim video
phim ảnh
phiên bản
phiên dịch
phiên hiệu
phiên toà
phiên âm
phiêu bạt
phiêu lãng
phiêu lưu
phiến diện
phiền hà
phiền lòng
phiền muộn
phiền nhiễu
phiền phức
phiền toái
phiền trách
phong bao
phong bì
phong bế
phong cách
phong cảnh
phong hoá
phong kiến
phong lan
phong phanh
phong phú
phong thanh
phong thuỷ
phong thái
phong thổ
phong toả
phong trào
phong trần
phong tặng
phong tục
phong vị
phu nhân
phu phen
phu quân
phum sóc
phung phí
phàn nàn
phá bỏ
phá cỗ
phá giá
phá giới
phá hoại
phá huỷ
phá phách
phá rào
phá rối
phá sản
phá thai
phá vây
phá án
phác thảo
phác đồ
phái viên
phái đoàn
phái đẹp
phán quyết
phán xét
phán xử
phán đoán
pháo binh
pháo bom
pháo bông
pháo hoa
pháo kích
pháo lệnh
pháo thủ
pháo đài
pháp chế
pháp danh
pháp luật
pháp luật
pháp lý
pháp lệnh
pháp nhân
pháp qui
pháp quyền
pháp sư
pháp thuật
pháp trường
pháp trị
pháp y
pháp định
phát biểu
phát canh
phát chẩn
phát giác
phát hiện
phát hiện
phát huy
phát hành
phát hịên
phát kiến
phát minh
phát ngôn
phát ngôn
phát nổ
phát quang
phát sinh
phát sóng
phát thanh
phát triển
phát triển
phát tán
phát xuất
phát xít
phát âm
phát điện
phát đơn
phát đạt
phát động
phân ban
phân biệt
phân bua
phân bì
phân bón
phân bố
phân bổ
phân chia
phân chuồng
phân cách
phân công
phân cấp
phân cục
phân hoá
phân huỷ
phân khoa
phân khu
phân khối
phân kỳ
phân loại
phân luồng
phân luồng
phân ly
phân lân
phân minh
phân nửa
phân phát
phân phối
phân quyền
phân thân
phân tranh
phân trần
phân tán
phân tích
phân tử
phân viện
phân vân
phân vùng
phân xanh
phân xưởng
phân xử
phân đạm
phân định
phân đội
phèn chua
phép màu
phép mầu
phép thuật
phép tính
phép tắc
phê bình
phê chuẩn
phê duyệt
phê duyệt
phê phán
phên giậu
phì cười
phì nhiêu
phì phèo
phì phò
phí phạm
phí tổn
phò trợ
phòng ban
phòng bệnh
phòng chống
phòng dịch
phòng hoả
phòng hộ
phòng khám
phòng không
phòng mạch
phòng ngừa
phòng ngự
phòng thân
phòng thủ
phòng tránh
phòng tuyến
phòng vệ
phòng ốc
phó mặc
phó thác
phó tổng
phóng khoáng
phóng sinh
phóng sự
phóng tay
phóng thanh
phóng uế
phóng viên
phóng xạ
phóng điện
phóng đại
phóng đại
phô diễn
phô trương
phôi hợp
phôi phai
phôi thai
phù du
phù dung
phù hiệu
phù hoa
phù hộ
phù hợp
phù nề
phù phiếm
phù phép
phù sa
phù thuỷ
phù thuỷ
phù thũng
phù trợ
phù điêu
phù đồ
phú quí
phú ông
phúc hậu
phúc kiểm
phúc lộc
phúc lợi
phúc lợi
phúc mạc
phúc thẩm
phúc tra
phúc đáp
phúc đức
phút chốc
phút giây
phăm phăm
phăng phăng
phũ phàng
phơ phơ
phơi bày
phơi phóng
phơi sấy
phương châm
phương cách
phương diện
phương hướng
phương hại
phương ngữ
phương phi
phương pháp
phương sách
phương thức
phương tiện
phương trượng
phương án
phương án
phường xã
phượng hoàng
phượng vĩ
phạm Luật
phạm luật
phạm nhân
phạm nhân
phạm pháp
phạm tội
phạm vi
phạt vạ
phả hệ
phải biết
phải chi
phải chăng
phản biện
phản bác
phản bội
phản chiến
phản chiếu
phản cung
phản công
phản cảm
phản gián
phản hồi
phản kháng
phản quang
phản xạ
phản ánh
phản đối
phản động
phản ảnh
phản ứng
phảng phất
phấn chấn
phấn khích
phấn khởi
phấn son
phấn đấu
phấp phỏng
phấp phới
phất phơ
phầm phập
phần cứng
phần lớn
phần mềm
phần mộ
phần nhiều
phần nào
phần phật
phần phụ
phần thưởng
phần trăm
phần tử
phần đông
phẩm chất
phẩm giá
phẩm trật
phẫn nộ
phẫn uất
phẫu thuật
phẫu thuật
phận số
phận sự
phập phù
phập phều
phập phồng
phật tử
phật ý
phẳng lì
phế liệu
phế liệu
phế phẩm
phế quản
phế thải
phế tích
phỏng vấn
phỏng đoán
phố huyện
phố phường
phố thị
phố xá
phối chế
phối hợp
phối màu
phốt pho
phồn hoa
phồn vinh
phổ biến
phổ cập
phổ thông
phổng phao
phớt lờ
phờ phạc
phụ bản
phụ cấp
phụ cận
phụ gia
phụ giúp
phụ huynh
phụ khoa
phụ kiện
phụ liệu
phụ lục
phụ nữ
phụ nữ
phụ sản
phụ thu
phụ thuộc
phụ trách
phụ trương
phụ trợ
phụ tá
phụ tình
phụ tùng
phục chế
phục dựng
phục hồi
phục kích
phục kích
phục sinh
phục sức
phục viên
phục vụ
phục vụ
phụng dưỡng
phụng sự
phủ nhận
phủ phê
phủ phục
phủ quyết
phủ sóng
phủ đầu
phủi tay
phức hợp
phức tạp
phức tạp
phừng phừng
polo shirt
pó pó
qua loa
qua lại
qua mặt
qua ngày
qua quýt
qua đời
qua đời
quai bị
quai hàm
quan chức
quan chức
quan hệ
quan họ
quan khách
quan liêu
quan lại
quan ngại
quan niệm
quan quyền
quan quân
quan sát
quan thầy
quan trắc
quan trọng
quan trọng
quan tài
quan tài
quan tâm
quan tâm
quan điểm
quang cảnh
quang gánh
quang đãng
quanh co
quanh năm
quanh quất
quanh quẩn
quanh quẹo
quay cuồng
quay cóp
quay phim
quay quắt
quay vòng
quay đĩa
quen biết
quen lạ
quen mặt
quen quen
quen thuộc
quen thân
qui chuẩn
qui chế
qui cách
qui cách
qui hoạch
qui hoạch
qui kết
qui luật
qui luật
qui mô
qui phạm
qui trình
qui trình
qui tập
qui tắc
qui tụ
qui định
qui định
qui đổi
qui ước
quy chế
quy hoạch
quy hoạch
quy kết
quy kết
quy luật
quy mô
quy trình
quy tụ
quy định
quy ước
quyên góp
quyên sinh
quyên sinh
quyến luyến
quyến rũ
quyết chiến
quyết chí
quyết liệt
quyết liệt
quyết nghị
quyết sinh
quyết sách
quyết thắng
quyết toán
quyết tâm
quyết tử
quyết đoán
quyết đấu
quyết định
quyết định
quyền hạn
quyền lợi
quyền lợi
quyền lực
quyền uy
quà bánh
quà cáp
quà tặng
quày quả
quá chừng
quá cảnh
quá cố
quá cỡ
quá giang
quá khích
quá khổ
quá khứ
quá lắm
quá sá
quá sức
quá tay
quá trình
quá tải
quá tải
quá xá
quá đáng
quá đỗi
quá độ
quá ư
quái dị
quái gở
quái thai
quái vật
quái ác
quái đản
quán cóc
quán quân
quán triệt
quán trọ
quán tính
quán xuyến
quán xá
quáng quàng
quát nạt
quát tháo
quân báo
quân chủng
quân cảng
quân cảnh
quân dân
quân dịch
quân dụng
quân dụng
